0	0	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1
1	0	0.68198	-0.17314	0.82332	0.21908	0.46643	0.32862	0.25795	0.58304	1	-0.15194	0.01060	0.44523	0.01060	0.38869	0.18681	0.41168	0.10567	0.36353	0.04325	0.30745	-0.00083	0.24936	-0.02862	0.19405	-0.04314	0.14481	-0.04779	0.10349	-0.04585	0.07064	-0.04013	0.04586
1	0	0.39179	-0.06343	0.97464	0.04328	1	1	0.35821	0.15299	0.54478	0.13060	0.61567	-0.82090	0.57836	0.67910	0.66791	-0.10448	0.46642	-0.11567	0.65574	0.14792	0.83209	0.45522	0.47015	0.16418	0.49309	0.14630	0.32463	-0.02612	0.39118	0.13521	0.34411	0.12755
1	0	0.72727	-0.05000	0.89241	0.03462	1	0.72727	0.66364	-0.05909	0.48182	-0.16818	0.81809	0.09559	0.56818	1	0.50455	0.21818	0.66818	0.10000	1	-0.30000	0.98636	-1	0.57273	0.32727	0.56982	0.14673	0.42273	0.08182	0.48927	0.14643	1	1
1	0	0.41932	0.12482	0.35000	0.12500	0.23182	0.27955	-0.03636	0.44318	0.04517	0.36194	-0.19091	0.33636	-0.13350	0.27322	0.02727	0.40455	-0.34773	0.12727	-0.20028	0.05078	-0.18636	0.36364	-0.14003	-0.04802	-0.09971	-0.07114	-1	-1	-0.02916	-0.07464	-0.00526	-0.06314
1	0	0.84557	-0.08580	-0.31745	-0.80553	-0.08961	-0.56435	0.80648	0.04576	0.89514	-0.00763	-0.18494	0.63966	-0.20019	-0.68065	0.85701	-0.11344	0.77979	-0.15729	-0.06959	0.50810	-0.34128	0.80934	0.78932	-0.03718	0.70882	-0.25288	0.77884	-0.14109	-0.21354	-0.78170	-0.18494	-0.59867
1	0	-0.54180	0.14861	-0.33746	0.73375	0.52012	-0.13932	0.31889	-0.06811	0.20743	-0.15170	0.47368	0.08978	0.56347	-0.15480	0.16409	0.45201	0.33746	0.03406	0.50464	0.07121	-0.63777	-0.61610	1	0.65635	0.41348	-0.40116	-0.15170	0.11146	0.02399	0.55820	0.52632	-0.08978
1	0	0.79157	0.16851	0	0	0.56541	0.06874	0.39468	1	0.38359	0.99557	-0.02439	0.53215	0.23725	0.12860	-0.02661	0.95122	-0.50998	0.84922	-0.10200	0.38803	-0.42572	0.23725	-0.91574	0.80710	-0.34146	0.88248	-1	0.69401	-1	0.12860	0	0
1	0	-1	-1	0	0	0.50814	-0.78502	0.60586	0.32899	-1	-0.41368	0	0	0	0	1	-0.26710	0.36482	-0.63518	0.97068	-1	-1	-1	1	-0.59609	-1	-1	-1	-1	1	-1	0	0
1	0	1	-1	0	0	0.77941	-0.99265	0.80882	0.55147	-0.41912	-0.94853	0	0	0	0	0.72059	-0.77206	0.73529	-0.60294	0	0	0.18382	-1	-1	-1	-1	-1	1	-1	1	-1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0
1	0	0.28409	-0.31818	0	0	0.68182	-1	0.30682	0.95833	0.64394	0.06439	0.34848	-0.84848	0	0	0.59091	-0.35985	0.45076	-0.80682	0	0	0	0	0.24242	0.17803	1	-0.23864	0.06061	-0.48485	0.16288	-0.70076	0	0
1	0	0	0	0	0	0	0	0	0	0.62195	1	0	0	0	0	0.36585	-0.71951	0.56098	-1	0	0	0	0	0	0	1	0.10976	0	0	0	0	0	0
1	0	0.10135	0.10811	0	0	0	0	0.54730	0.82432	0.31081	1	0	0	0	0	0.37162	-1	0.33108	-1	0	0	0	0	-0.42568	-1	1	-1	0.55405	-0.23649	0	0	0	0
1	0	0.65909	-0.62879	0	0	0	0	0.77273	1	1	-0.28030	0	0	0	0	0.62121	-0.22727	0.84091	-1	1	-1	0	0	0	0	1	-0.93939	-0.12879	-0.93182	0	0	0	0
1	0	0.42000	-0.61000	0	0	1	-1	0.90000	1	0.43000	0.64000	0	0	0	0	0.67000	-0.29000	0.84000	-1	0	0	0	0	0.21000	0.68000	1	0.22000	0	0	0	0	0	0
1	0	0.91353	0.81586	-0.72973	1	-0.39466	0.55735	0.05405	0.29730	-0.18599	-0.10241	-0.03158	-0.08970	0.01401	-0.03403	0.01108	-0.00537	0.00342	0.00097	0.00048	0.00075	-0.00003	0.00019	-0.00003	0.00002	-0.00001	0	0	0	0	0	0	0
1	0	1	-0.14754	1	0.04918	0.57377	-0.01639	0.65574	0.01639	0.85246	-0.03279	0.72131	0	0.68852	-0.16393	0.19672	-0.14754	0.65558	-0.17176	0.67213	0.03279	1	-0.29508	0.31148	-0.34426	0.52385	-0.20325	0.32787	-0.03279	0.27869	-0.44262	0.49180	-0.06557
1	0	0.39286	0.52381	-0.78824	0.11342	-0.16628	-0.76378	0.66667	0.01190	0.82143	0.40476	-0.67230	0.30729	-0.34797	-0.63668	0.46429	0.15476	0.54762	0.05952	-0.51830	0.44961	-0.47651	-0.47594	0.32143	0.70238	0.51971	0.38848	0.57143	0.39286	-0.54891	-0.29915	0.25441	-0.55837
1	0	0.43636	-0.12727	0.58182	-0.14545	0.18182	-0.67273	0.34545	-0.03636	0.29091	-0.05455	0.29091	0.29091	0.36364	-0.41818	0.20000	-0.01818	0.36364	0.05455	0.12727	0.49091	0.61818	0.16364	0.32727	0.16364	0.41098	-0.07027	0.34545	-0.05455	0.12727	-0.36364	0.29091	-0.29091
1	0	0.73810	0.83333	-0.76190	-0.23810	0.33333	-0.14286	0.45238	-0.14286	-0.67285	0.12808	0.33333	0	0.28571	-0.07143	-0.38214	0.51163	0.23810	0.02381	0.45238	0.04762	0.16667	-0.26190	-0.57255	-0.10234	0.24889	-0.51079	1	0	-0.66667	-0.04762	0.26190	0.02381
1	0	1	1	0	0	0	0	0	0	0.47744	-0.89098	-0.51504	0.45489	-0.95489	0.28571	0.64662	1	0	0	0	0	0.62030	0.20301	-1	-1	1	-1	1	1	0	0	0	0
1	0	0.59840	0.40332	0.82809	0.80521	0.76001	0.70709	0.84010	-0.10984	0.97311	0.07981	0.95824	-0.85727	0.91962	0.88444	0.95452	-0.05206	0.88673	0.18135	0.98484	-0.69594	0.86670	-0.85755	0.28604	-0.30063	1	0.17076	0.62958	0.42677	0.87757	0.81007	0.81979	0.68822
1	0	0	0	-0.33672	0.85388	0	0	0.68869	-1	0.97078	0.31385	-0.26048	-0.59212	-0.30241	0.65565	0.94155	0.16391	0	0	0	0	-0.18043	-1	0	0	1	-1	0	0	0.04447	0.61881	0	0
1	0	0	0	0.98919	-0.22703	0.18919	-0.05405	0	0	0.93243	0.07297	1	-0.20000	1	0.07027	1	-0.11351	0	0	1	-0.21081	1	-0.41622	0	0	1	-0.17568	0	0	1	-0.25946	0.28919	-0.15676
1	0	1	1	1	-1	0	0	0	0	1	1	1	-1	1	1	1	-1	0	0	0	0	1	-0.27778	0	0	1	-1	1	1	1	-1	0	0
1	0	0	0	1	-1	0	0	0	0	1	1	1	-0.25342	1	0.23288	1	-1	0	0	0	0	1	1	0	0	1	-1	0	0	1	-1	0	0
1	0	-1	0.28105	0.22222	0.15033	-0.75693	-0.70984	-0.30719	0.71242	-1	1	-0.81699	0.33987	-0.79085	-0.02614	-0.98039	-0.83007	-0.60131	-0.54248	-0.04575	-0.83007	0.94118	-0.94118	-1	-0.43137	0.74385	0.09176	-1	0.05229	0.18301	0.02614	-0.40201	-0.48241
1	0	-0.26667	0.40000	-0.27303	0.12159	-0.17778	-0.04444	0.06192	-0.06879	0.04461	0.02575	-0.00885	0.02726	-0.01586	-0.00166	-0.00093	-0.00883	0.00470	-0.00153	0.00138	0.00238	-0.00114	0.00102	-0.00069	-0.00050	0.00019	-0.00043	0.00026	0.00005	0	0.00015	-0.00008	0.00002
1	0	0.94531	-0.03516	-1	-0.33203	-1	-0.01563	0.97266	0.01172	0.93359	-0.01953	-1	0.16406	-1	-0.00391	0.95313	-0.03516	0.92188	-0.02734	-0.99219	0.11719	-0.93359	0.34766	0.95703	-0.00391	0.82041	0.13758	0.90234	-0.06641	-1	-0.18750	-1	-0.34375
1	0	1	-0.05529	1	-1	0.5	-0.11111	0.36111	-0.22222	1	-0.25712	0.16667	-0.11111	1	-0.34660	1	-0.38853	1	-0.42862	0	-0.25000	1	-0.50333	1	-0.27778	1	-0.57092	1	-0.27778	1	-0.63156	1	-0.65935
1	0	0.62745	-0.07843	0.72549	0	0.60784	-0.07843	0.62745	-0.11765	0.68627	-0.11765	0.66667	-0.13725	0.64706	-0.09804	0.54902	-0.11765	0.54902	-0.21569	0.58824	-0.19608	0.66667	-0.23529	0.45098	-0.25490	0.52409	-0.24668	0.56863	-0.31373	0.43137	-0.21569	0.47059	-0.27451
1	0	-0.65625	0.15625	0.06250	0	0	0.06250	0.62500	0.06250	0.18750	0	-0.03125	0.09375	0.06250	0	0.15625	-0.15625	0.43750	-0.37500	0	-0.09375	0	0	0.03125	-0.46875	0.03125	0	-0.71875	0.03125	-0.03125	0	0	0.09375
1	0	0.85271	0.05426	1	0.08069	1	1	0.91473	-0.00775	0.83721	0.03876	1	0.27153	1	1	0.81395	0.04651	0.90698	0.11628	1	0.50670	1	-1	0.80620	0.03876	1	0.71613	0.84496	0.06977	1	0.87317	1	1
1	0	-0.20500	0.28750	0.23000	0.10000	0.28250	0.31750	0.32250	0.35000	0.36285	-0.34617	0.09250	0.27500	-0.09500	0.21000	-0.08750	0.23500	-0.34187	0.31408	-0.48000	-0.08000	0.29908	0.33176	-0.58000	-0.24000	0.32190	-0.28475	-0.47000	0.18500	-0.27104	-0.31228	0.40445	0.03050
1	0	0.05866	-0.00838	0.06704	0.00838	0	-0.01117	0.00559	-0.03911	0.01676	-0.07542	-0.00559	0.05307	0.06425	-0.03352	0	0.09497	-0.06425	0.07542	-0.04749	0.02514	0.02793	-0.00559	0.00838	0.00559	0.10335	-0.00838	0.03073	-0.00279	0.04469	0	0.04749	-0.03352
1	0	0.05460	0.01437	-0.02586	0.04598	0.01437	0.04598	-0.07759	0.00862	0.01724	-0.06609	-0.03736	0.04310	-0.08333	-0.04598	-0.09483	0.08046	-0.04023	0.05172	0.02011	0.02299	-0.03736	-0.01149	0.03161	-0.00862	0.00862	0.01724	0.02586	0.01149	0.02586	0.01149	-0.04598	-0.00575
1	0	0.03852	0.02568	0.00428	0	0.01997	-0.01997	0.02140	-0.04993	-0.04850	-0.01284	0.01427	-0.02282	0	-0.03281	-0.04708	-0.02853	-0.01712	0.03566	0.02140	0.00428	0.05136	-0.02282	0.05136	0.01854	0.03994	0.01569	0.01997	0.00713	-0.02568	-0.01854	-0.01427	0.01997
1	0	0.08696	0.00686	0.13959	-0.04119	0.10526	-0.08238	0.12586	-0.06178	0.23341	-0.01144	0.12357	0.07780	0.14645	-0.13501	0.29062	-0.04805	0.18993	0.07323	0.11670	0	0.11213	-0.00229	0.15103	-0.10297	0.08467	0.01373	0.11213	-0.06636	0.09611	-0.07323	0.11670	-0.06865
1	0	0.01975	0.00705	0.04090	-0.00846	0.02116	0.01128	0.01128	0.04372	0.00282	0.00141	0.01975	-0.03103	-0.01975	0.06065	-0.04090	0.02680	-0.02398	-0.00423	0.04372	-0.02539	0.01834	0	0	-0.01269	0.01834	-0.01128	0.00564	-0.01551	-0.01693	-0.02398	0.00705	0
1	0	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1
1	0	1	1	1	0.51250	0.62500	-1	1	1	0.02500	0.03125	1	1	0	0	1	-1	1	1	1	1	0.31250	1	1	1	1	1	1	1	-0.94375	1	0	0
1	0	0	0	-1	-1	-1	1	0	0	-1	1	1	1	1	-1	0	0	0	0	-1	-1	-1	1	1	0.43750	1	-1	0	0	-1	-1	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	-1	1	1	1	0	0	1	-1	1	-1	1	-1	-1	-1	0	0	-1	-1	0	0	0	0	-1	-1	1	-1	1	1	-1	-1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0.75000	0	0	0	0	-1	1	0	0	1	-1	-1	-1	1	1	0	0
1	0	0.62121	-0.63636	0	0	0	0	0.34470	0.28788	0.42803	0.39394	-0.07576	0.51894	0.36364	0.31439	-0.53788	0.32955	0.12121	-0.14773	0.01894	-0.53409	-0.57576	0.17803	0.29167	-0.27273	0.25758	-0.57576	0.43182	0.24242	0.18182	-0.02273	0.17045	-0.41667
1	0	0	0	-1	-0.62766	1	0.51064	0.07979	-0.23404	-1	-0.36170	0.12766	-0.59043	1	-1	0	0	0.82979	-0.07979	-0.25000	1	0.17021	-0.70745	0	0	-0.19149	-0.46809	-0.22340	-0.48936	0.74468	0.90426	-0.67553	0.45745
1	0	0.18590	-0.16667	0	0	0	0	0	0	0	0	0.11538	-0.19071	0	0	0	0	0	0	0	0	-0.05128	-0.06571	0.07853	0.08974	0.17308	-0.10897	0.12500	0.09615	0.02564	-0.04808	0.16827	0.19551
1	0	1	1	-1	1	-1	-0.82456	0.34649	0.21053	0.46053	0.07018	0.22807	0.05702	0.35088	0.34649	0.72807	-0.03947	0.22807	0.53070	0	0	-0.29825	-0.16228	1	-0.66667	1	-1	1	-0.24561	0.35088	0.20175	0.82895	0.07895
0	0	-1	1	1	-1	0	0	0	0	1	-1	1	1	0	0	1	-1	0	0	0	0	1	1	-1	1	1	-1	-1	1	-1	-1	0	0
1	0	-1	-1	-0.50694	1	1	-1	1	0.53819	0	0	0.23958	-1	1	1	0	0	1	1	1	1	0	0	-0.71528	1	0.33333	-1	1	-1	0.69792	-1	0.47569	1
1	0	1	1	0	0	1	-1	-1	-1	1	1	1	-1	0	0	1	-1	1	1	0	0	1	-1	-1	-1	1	1	-1	1	-1	1	0	0
0	0	-1	1	-1	-1	0	0	-1	1	1	-1	-1	-1	-1	1	0	0	-1	-1	-1	1	0	0	1	-1	1	1	1	-1	1	1	0	0
0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	-1	-1	0	0	1	1	1	-1	1	-1	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	1	-0.33333	0.16667	0.26042	0	0	0	0	0	0	-0.19792	-0.21875	-0.16667	0.90625	-1	0.5	0.04167	0.75000	-0.22917	-1	-0.12500	-0.27083	-0.19792	-0.93750
1	0	1	-0.09524	-1	-1	-1	-1	1	0.31746	0.81349	0.76190	-1	-1	-1	1	0.47364	1	1	1	0.68839	-1	-1	-1	0.82937	0.36508	1	1	1	0.50794	-1	-0.32540	-1	0.72831
1	0	1	-1	1	1	1	1	1	-0.5	1	1	1	1	1	1	0	0	1	1	1	1	1	-1	1	1	1	0.62500	1	-0.75000	-0.75000	1	1	1
1	0	0.36876	-1	-1	-1	-0.07661	1	1	0.95041	0.74597	-0.38710	-1	-0.79313	-0.09677	1	0.48684	0.46502	0.31755	-0.27461	-0.14343	-0.20188	-0.11976	0.06895	0.03021	0.06639	0.03443	-0.01186	-0.00403	-0.01672	-0.00761	0.00108	0.00015	0.00325
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	-1	0	0	1	1	1	-1	1	1	1	0	1	1	1	-1	0	0
1	0	0	0	0	0	0	0	-0.85000	-1	0	0	1	-1	0	0	-1	-1	-1	-1	1	-1	-0.60000	-1	1	1	-1	-0.20000	1	-1	0	1	0	0
0	0	0	0	-1	1	1	1	-1	-1	0	0	-1	-1	-1	-0.31250	-1	-1	1	-1	1	-1	0	0	1	-1	-1	-1	0	0	1	-1	0	0
1	0	-1	1	-1	0.15244	0.28354	1	-1	1	-1	-1	1	1	-1	-0.23476	0.28301	-1	1	1	-0.31402	-1	-1	-1	1	-1	-1	-0.03578	1	-1	-1	-0.32317	0.14939	1
1	0	-0.00641	-0.5	0	0	-0.01923	1	0	0	0	0	0	0	0	0	0	0	0.31410	0.92949	-0.35256	0.74359	-0.34615	-0.80769	0	0	-0.61538	-0.51282	0	0	0	0	0	0
0	0	-1	-1	1	-1	-1	1	0	0	1	-1	1	-1	0	0	0	0	0	0	-1	1	1	-1	-1	1	1	1	0	0	1	0.5	0	0
1	0	-1	-0.59677	0	0	-1	0.64516	-0.87097	1	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0.29839	0.23387	1	0.51613	0	0	0	0	0	0
0	0	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1
0	0	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1
0	0	1	1	1	-1	1	-1	1	1	0	0	1	-1	0	0	0	0	0	0	-1	1	1	1	0	0	1	1	0	0	-1	-1	0	0
0	0	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	0	1	-1	1	-1	-1	1	-1	1
0	0	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1
0	0	0	0	1	1	0	0	1	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	-1	1	0	0
0	0	0	0	1	1	1	1	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	1	1	0	0	1	1	0	0	-1	1	0	0
0	0	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0	0	1	1	-1	-1	-1	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	-1	1	1	1	0	0	1	-1	0	0	-1	-1	-1	-1
1	0	0.68729	1	0.91973	-0.76087	0.81773	0.04348	0.76087	0.10702	0.86789	0.73746	0.70067	0.18227	0.75920	0.13712	0.93478	-0.25084	0.70736	0.18729	0.64883	0.24582	0.60201	0.77425	1	-0.53846	0.89262	0.22216	0.71070	0.53846	1	-0.06522	0.56522	0.23913
1	0	0.38521	0.15564	0.41245	0.07393	0.26459	0.24125	0.23346	0.13230	0.19455	0.25292	0.24514	0.36965	0.08949	0.22957	-0.03891	0.36965	0.05058	0.24903	0.24903	0.09728	0.07782	0.29961	-0.02494	0.28482	-0.06024	0.26256	-0.14786	0.14786	-0.09339	0.31128	-0.19066	0.28794
1	0	0.06404	-0.15271	-0.04433	0.05911	0.08374	-0.02463	-0.01478	0.18719	0.06404	0	0.12315	-0.09852	0.05911	0	0.01970	-0.02956	-0.12808	-0.20690	0.06897	0.01478	0.06897	0.02956	0.07882	0.16256	0.28079	-0.04926	-0.05911	-0.09360	0.04433	0.05419	0.07389	-0.10837
1	0	0.25316	0.35949	0	0	-0.29620	-1	0	0	0.07595	-0.07342	0	0	0	0	0	0	0	0	0.00759	0.68101	-0.20000	0.33671	-0.10380	0.35696	0.05570	-1	0	0	0.06329	-1	0	0
1	0	0.42708	-0.5	0	0	0	0	0.46458	0.51042	0.58958	0.02083	0	0	0	0	0.16458	-0.45417	0.59167	-0.18333	0	0	0	0	0.98750	-0.40833	-1	-1	-0.27917	-0.75625	0	0	0	0
